ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Category,KO,gene,annot
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_014760,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_007477,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_007607,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_003388,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_007462,receptor activity. It is involved in the biological process described with G-protein coupled receptor signaling pathway
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_001536,galanin-activated signaling pathway
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_030169,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_002120,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_008470,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_018545,DN3 thymocyte differentiation
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_025368,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_007596,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_002523,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_007473,Serpentine type 7TM GPCR chemoreceptor Srsx
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_007481,Belongs to the G-protein coupled receptor 1 family
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_009020,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_025842,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_006626,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_007503,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_010498,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_007476,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_024431,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_015475,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_013122,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_010365,Belongs to the G-protein coupled receptor 1 family
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_021860,neuropeptide receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_022291,somatostatin receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_009068,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_018123,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_008568,neuropeptide receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_000322,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_018544,DN3 thymocyte differentiation
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_015548,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_015549,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_000019,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_008566,neuropeptide receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_004212,galanin-activated signaling pathway
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_014758,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_031088,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_013123,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_007458,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_033359,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_008049,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_000271,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_029861,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_011482,Belongs to the G-protein coupled receptor 1 family
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_027458,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_007768,Belongs to the G-protein coupled receptor 1 family
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_007769,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_029215,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_022971,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_010651,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_030634,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_007459,Belongs to the G-protein coupled receptor 1 family
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_007765,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_007468,Belongs to the G-protein coupled receptor 1 family
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_028392,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_022943,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_030155,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_001796,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_002595,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_023713,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_028394,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_003328,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_031125,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_010122,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_001299,NA
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_003327,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,22/187,105/3556,1.142008330746501e-8,3.0948425763230176e-6,2.9572005196172555e-6,K04202/K04144/K05051/K04174/K08375/K04224/K04153/K26170/K04266/K04607/K04204/K05194/K04282/K08378/K04606/K05202/K04135/K04249/K04163/K05175/K05181/K04170,22,Environmental Information Processing; Signaling molecules and interaction,K04224,Acropora_011683,NA
