ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Category,KO,gene,annot
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_003388,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_007462,receptor activity. It is involved in the biological process described with G-protein coupled receptor signaling pathway
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_001536,galanin-activated signaling pathway
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_030169,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_002120,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_008470,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_018545,DN3 thymocyte differentiation
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_025368,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_007596,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_002523,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_007473,Serpentine type 7TM GPCR chemoreceptor Srsx
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_007481,Belongs to the G-protein coupled receptor 1 family
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_009020,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_025842,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_006626,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_007503,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_010498,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_007476,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_024431,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_015475,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_013122,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_010365,Belongs to the G-protein coupled receptor 1 family
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_021860,neuropeptide receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_022291,somatostatin receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_009068,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_018123,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_008568,neuropeptide receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_000322,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_018544,DN3 thymocyte differentiation
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_015548,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_015549,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_000019,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_008566,neuropeptide receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_004212,galanin-activated signaling pathway
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_014758,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_031088,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_013123,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_007458,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08375,Acropora_033359,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_013116,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_028283,thyrotropin-releasing hormone receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_005867,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_006785,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_028280,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_021858,neuropeptide Y receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_006464,Belongs to the G-protein coupled receptor 1 family
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_019217,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_028207,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_007624,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_018550,DN3 thymocyte differentiation
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_026210,neuropeptide Y receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_027555,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_013125,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_007631,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_009962,neuropeptide receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_019453,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_007623,G-protein coupled receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K04239,Acropora_024387,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_009057,neuropeptide Y receptor
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_029263,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_003086,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_029610,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_015476,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_022975,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_010857,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_006474,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_014299,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_006466,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_027377,NA
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_022512,tachykinin receptor activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_023104,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_022946,7 transmembrane receptor (rhodopsin family)
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_020086,DNA-directed 5'-3' RNA polymerase activity
map04080,Neuroactive ligand-receptor interaction,18/144,105/3556,1.1708452174693061e-7,2.8217369741010278e-5,2.7977038354266577e-5,K04199/K04144/K04615/K08375/K04239/K08378/K04286/K04266/K04606/K05053/K04135/K04150/K04285/K04136/K04221/K04214/K04162/K04134,18,Environmental Information Processing; Signaling molecules and interaction,K08378,Acropora_007478,7 transmembrane receptor (rhodopsin family)
