ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Category,KO,gene,annot
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_014191,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_029339,"Tyrosine kinase, catalytic domain"
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_020258,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_020780,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_023651,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_028272,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_033035,binding. It is involved in the biological process described with
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_004752,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_021341,"Coagulation factor 5/8 C-terminal domain, discoidin domain"
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_027023,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_014200,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_029303,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_029344,"Tyrosine kinase, catalytic domain"
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_013132,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_028504,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_021145,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_008896,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_021119,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_020283,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_010493,NA
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_029305,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_020277,binding. It is involved in the biological process described with
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_028497,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_020287,"Tyrosine kinase, catalytic domain"
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_010392,"Tyrosine kinase, catalytic domain"
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_006373,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_010402,binding. It is involved in the biological process described with
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_021871,fibroblast growth factor-activated receptor activity
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_006329,NA
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K04362,Acropora_031667,"Tyrosine kinase, catalytic domain"
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K05870,Acropora_011026,chemotaxis to arachidonic acid
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K07763,Acropora_006280,Matrix metalloproteinase-28
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K07763,Acropora_014337,Belongs to the peptidase M10A family
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K07763,Acropora_015612,Belongs to the peptidase M10A family
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K07763,Acropora_015608,Belongs to the peptidase M10A family
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K07995,Acropora_015609,Belongs to the peptidase M10A family
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K03068,Acropora_024005,lipoprotein receptor-related protein
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K03068,Acropora_020810,lipoprotein receptor-related protein 6
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K03068,Acropora_019150,lipoprotein receptor-related protein
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K03068,Acropora_001653,lipoprotein receptor-related protein 6
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K03068,Acropora_024007,lipoprotein receptor-related protein
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K03068,Acropora_019151,lipoprotein receptor-related protein 6
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K03068,Acropora_020796,HYR domain
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K03068,Acropora_001705,NA
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K03068,Acropora_001654,Low density lipoprotein receptor-related protein 4
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K03068,Acropora_024008,lipoprotein receptor-related protein
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K03068,Acropora_020805,lipoprotein receptor-related protein 6
map04928,"Parathyroid hormone synthesis, secretion and action",8/210,39/3542,0.001662792905542822,0.07898266301328404,0.07030405091856493,K09048/K04630/K08049/K04362/K05870/K07763/K07995/K03068,8,Organismal Systems; Endocrine system,K03068,Acropora_002470,positive regulation of presynaptic membrane organization
