gene,annot,baseMean,log2FoldChange,lfcSE,pvalue,padj
Symbiodinium46926,Belongs to the DHHC palmitoyltransferase family,1.7983742177880884,0.004093068915063122,0.16137789167510622,8.454776994580247e-8,1.3584323362832556e-5
Symbiodinium47317,NA,1.3833647829139142,0.004069414221358665,0.16137638597081427,1.1721490870245627e-7,1.3629595859451186e-5
Symbiodinium47975,IAA-amino acid conjugate hydrolase activity,48.26566378248913,0.04196463233967951,0.16933604261102472,8.111685465451777e-9,3.28778200036854e-6
Symbiodinium48148,NA,1.5217012612053056,0.004078754006763168,0.16137698197906386,1.0430099630425265e-7,1.3629595859451186e-5
Symbiodinium48255,cAMP-dependent protein kinase catalytic subunit,2.326627850054028,0.0069537789655556475,0.16151903868405443,3.013053474752687e-11,2.7047850466174926e-8
Symbiodinium48277,NA,1.687996901897751,0.006756838675796573,0.16149889831293654,7.972850273059116e-8,1.3584323362832556e-5
Symbiodinium48830,NA,1.9367106960794798,0.004099251656140892,0.16137826619667112,7.650032365481294e-8,1.3584323362832556e-5
Symbiodinium49413,NA,23.85830598193136,-0.05234117027466225,0.1736490680621071,2.1917071266408405e-4,0.021742347761207665
Symbiodinium49862,NA,1.9367106960794798,0.004099251656140892,0.16137826619667112,7.650032365481294e-8,1.3584323362832556e-5
Symbiodinium49938,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",21.654267187937144,0.015305507919527256,0.1623274450557572,3.695633893845659e-4,0.035067734058926096
Symbiodinium50312,NA,2.7667295658278284,0.004126264909167145,0.1613798040044654,4.837739103326507e-8,1.3398404765503502e-5
Symbiodinium50396,NA,8.773163553428768,0.0035020442780670106,0.1613581314703605,2.2009944003322276e-9,9.461608049428176e-7
Symbiodinium50525,NA,1.3833647829139142,0.004069414221358665,0.16137638597081427,1.1721490870245627e-7,1.3629595859451186e-5
Symbiodinium50896,Ubiquitin-activating enzyme active site,1.7983742177880884,0.004093068915063122,0.16137789167510622,8.454776994580247e-8,1.3584323362832556e-5
Symbiodinium51021,NA,1.6600377394966968,0.004086534549455493,0.16137747754654255,9.384348579991474e-8,1.3584323362832556e-5
Symbiodinium51481,NA,2.351720130953654,0.004113904412001087,0.1613791315138046,6.003877558272552e-8,1.3584323362832556e-5
Symbiodinium51588,Pleckstrin homology domain.,2.7667295658278284,0.004126264909167145,0.1613798040044654,4.837739103326507e-8,1.3398404765503502e-5
Symbiodinium51613,NA,21.34970445802603,0.017957209395630804,0.16276549429806372,1.726760027797423e-4,0.01762289047074406
Symbiodinium51802,NA,35.81193208970387,0.044112844128442866,0.1695977382606952,3.81913942149932e-4,0.03599887829461087
Symbiodinium51855,NA,1.9367106960794798,0.004099251656140892,0.16137826619667112,7.650032365481294e-8,1.3584323362832556e-5
Symbiodinium52262,NA,25.191514033718835,-0.06887369411329326,0.18423460641646833,6.754997129028109e-6,7.605268989872441e-4
Symbiodinium52564,NA,35.79417511447333,2.1624258990415304,1.4214054826032798,4.328070516739585e-4,0.04052673818512723
Symbiodinium52721,NA,17.721097128110696,0.03446790904191556,0.1665437670445342,1.5335935900572095e-4,0.015707984598232184
Symbiodinium5277,NA,4.189873292036941,-0.0044524568144423795,0.16139536985700345,1.0420708472473245e-11,2.1118310055786494e-8
Symbiodinium52808,Belongs to the 5'-nucleotidase family,2.075047174370871,0.004106912885454825,0.16137867664066266,7.073084904497781e-8,1.3584323362832556e-5
Symbiodinium52826,protein-S-isoprenylcysteine O-methyltransferase,9.713363468097384,-0.028101062043677592,0.16496998345578892,3.232387675520427e-4,0.030982872679008636
Symbiodinium52831,NA,12.029368200539503,-0.035300967609291606,0.16710504166540616,1.3903389882114622e-4,0.014396605026837813
Symbiodinium5292,NA,42.976498511592624,0.03396638550766741,0.1662370621120555,1.9564808137090666e-4,0.01961458432740411
Symbiodinium5312,NA,1.382599176835338,0.006822029126668565,0.1615064385107814,1.19001359652702e-10,7.183631012907364e-8
Symbiodinium53560,homologous recombination,1.9367106960794798,0.004099251656140892,0.16137826619667112,7.650032365481294e-8,1.3584323362832556e-5
Symbiodinium5379,NA,11.499160238018273,0.03184842113654943,0.1659945303887842,5.199282151553477e-4,0.04805017368204405
Symbiodinium54275,NA,13.711946231910789,0.02919445643028459,0.1652602078443251,4.669076899824762e-4,0.04357600322428557
Symbiodinium54489,NA,1.4049489565083726,0.006644599666790153,0.16149118911527838,1.251202177563403e-10,7.395647537881015e-8
Symbiodinium54544,NA,1.9367106960794798,0.004099251656140892,0.16137826619667112,7.650032365481294e-8,1.3584323362832556e-5
Symbiodinium54546,NA,2.075047174370871,0.004106912885454825,0.16137867664066266,7.073084904497781e-8,1.3584323362832556e-5
Symbiodinium54562,InterPro IPR011435,2.351720130953654,0.004113904412001087,0.1613791315138046,6.003877558272552e-8,1.3584323362832556e-5
Symbiodinium54801,NA,1.3833647829139142,0.004069414221358665,0.16137638597081427,1.1721490870245627e-7,1.3629595859451186e-5
Symbiodinium55095,NA,72.60957934330766,3.1052553396188487,0.8915375538782939,4.2915478323454655e-5,0.004683069042280982
Symbiodinium5512,NA,1.6600377394966968,0.004086534549455493,0.16137747754654255,9.384348579991474e-8,1.3584323362832556e-5
Symbiodinium56044,NA,2.158924661574033,0.006912251256500268,0.16151408994522062,9.481557392610104e-8,1.3629595859451186e-5
Symbiodinium56073,NA,52.59628599036448,0.030811429079705414,0.1656506730626757,7.611680963819842e-6,8.535913529861525e-4
Symbiodinium56461,intracellular transport of virus,11.949653805532288,0.0044266821379229954,0.1613915441928953,1.752807809228375e-11,2.6791998171608384e-8
Symbiodinium56562,Protein tyrosine kinase,1.9127798249311674,0.006879727250362304,0.16151022944695323,7.146683356258673e-8,1.3584323362832556e-5
Symbiodinium57010,NA,2.616373466594342,0.00709601258341347,0.16153130302231758,4.3034316636626636e-11,3.391582310039919e-8
Symbiodinium57083,NA,37.649101132944345,0.027917388652980917,0.16474357927347538,1.8942667876299877e-4,0.019126027508412104
Symbiodinium57119,NA,4.6364728869292975,-0.004468506039094375,0.1613960503850085,7.36532128782069e-12,1.741407463150405e-8
Symbiodinium57233,NA,2.33332414157665,0.0065544109557248275,0.16148447775393995,4.8556192625558845e-11,3.723341343709069e-8
Symbiodinium5777,Lipase (class 3),1.9367106960794798,0.004099251656140892,0.16137826619667112,7.650032365481294e-8,1.3584323362832556e-5
Symbiodinium57791,NA,1.6600377394966968,0.004086534549455493,0.16137747754654255,9.384348579991474e-8,1.3584323362832556e-5
Symbiodinium58050,NA,2.351720130953654,0.004113904412001087,0.1613791315138046,6.003877558272552e-8,1.3584323362832556e-5
Symbiodinium5825,NA,4.150094348741742,0.004145712611311543,0.16138086943548102,2.8727440997589107e-8,9.939694585165831e-6
Symbiodinium58256,NA,1.9367106960794798,0.004099251656140892,0.16137826619667112,7.650032365481294e-8,1.3584323362832556e-5
Symbiodinium58285,NA,21.438784499155624,0.005979255682888204,0.16146871826615822,3.989472363201851e-12,1.131893098887629e-8
Symbiodinium58432,NA,3.986665589550725,0.006976381037149737,0.1615216535092096,1.8666353908525237e-11,2.6791998171608384e-8
Symbiodinium58609,NA,2.9050660441192195,0.004130937299525452,0.16138003383993377,4.548720011631318e-8,1.3398404765503502e-5
Symbiodinium58622,NA,1.5217012612053056,0.004078754006763168,0.16137698197906386,1.0430099630425265e-7,1.3629595859451186e-5
Symbiodinium58987,NA,1.5217012612053056,0.004078754006763168,0.16137698197906386,1.0430099630425265e-7,1.3629595859451186e-5
Symbiodinium59415,NA,8.697532833140588,0.003448387206070453,0.161356417194278,2.4946162924667763e-9,1.0563769171621996e-6
Symbiodinium59441,3'-5'-exoribonuclease activity involved in mature miRNA 3'-end processing,2.9050660441192195,0.004130937299525452,0.16138003383993377,4.548720011631318e-8,1.3398404765503502e-5
Symbiodinium5952,NA,30.752512962825758,5.2856626122405945,1.3993664641900072,6.159533308825522e-6,6.962481236573614e-4
Symbiodinium59521,NA,2.213383652662263,0.004105577686301491,0.16137872694960262,6.48590845520813e-8,1.3584323362832556e-5
Symbiodinium59526,NA,2.8714622495826663,0.007043518090789315,0.16152710047341567,2.833793726595607e-11,2.7047850466174926e-8
Symbiodinium59631,NA,24.08705738061814,0.023479437373210385,0.16359614625426935,3.1609023649263135e-4,0.030400380304301478
Symbiodinium59771,mitochondrial fission,1.3833647829139142,0.004069414221358665,0.16137638597081427,1.1721490870245627e-7,1.3629595859451186e-5
Symbiodinium5985,glutathione transferase activity,5.1759496936402245,-0.004469529418993306,0.1613961058789145,6.009988986038132e-12,1.550140068289763e-8
Symbiodinium60069,NA,1.5864528622364722,0.006635366998031884,0.16148786388155556,8.681422590703682e-8,1.3584323362832556e-5
Symbiodinium60230,NA,6.367359974612494,0.015141267148949438,0.16234654675424742,3.49344868717434e-18,9.911612615251038e-14
Symbiodinium60580,NA,2.6283930875364367,0.004122226689760461,0.1613795925833975,5.147420412518968e-8,1.3398404765503502e-5
Symbiodinium60606,NA,1.6600377394966968,0.004086534549455493,0.16137747754654255,9.384348579991474e-8,1.3584323362832556e-5
Symbiodinium60624,NA,2.6283930875364367,0.004122226689760461,0.1613795925833975,5.147420412518968e-8,1.3398404765503502e-5
Symbiodinium61125,NA,3.458411957284785,0.0041550857025021565,0.16138111879589925,3.637590094448405e-8,1.1596146759515748e-5
Symbiodinium61325,NA,2.490056609245045,0.004117708227756599,0.1613793531245943,5.5077066946447595e-8,1.3584323362832556e-5
Symbiodinium61480,NA,2.7299371271977155,0.006439940440930122,0.1614701934462478,4.7319147995911884e-8,1.3398404765503502e-5
Symbiodinium62030,NA,4.2884308270331335,0.004150214129177949,0.16138105278425535,2.8024123057523373e-8,9.938755242350664e-6
Symbiodinium62567,NA,2.213383652662263,0.004105577686301491,0.16137872694960262,6.48590845520813e-8,1.3584323362832556e-5
Symbiodinium63199,NA,12.403438127261362,0.0045504983078847264,0.16139663659494216,9.309906249482912e-12,2.031851231617917e-8
Symbiodinium64421,NA,529.3401344853789,3.298927147148315,0.6731384157085133,1.5273211233352018e-7,1.7615103622465992e-5
Symbiodinium64937,NA,2.15067789465905,0.006312132190101728,0.16145997276683655,6.614139785137331e-8,1.3584323362832556e-5
Symbiodinium65596,NA,2.075047174370871,0.004106912885454825,0.16137867664066266,7.073084904497781e-8,1.3584323362832556e-5
Symbiodinium66237,NA,2.897604146518021,0.0070502024930959315,0.16152765676792322,3.050652808817135e-11,2.7047850466174926e-8
Symbiodinium6834,NA,1.5793118074751957,0.006709929877862268,0.1614970941696827,8.422140048036557e-11,5.557045521927749e-8
Symbiodinium6852,NA,3.735084913867568,0.004155398559044041,0.16138117466096058,3.303500378708587e-8,1.1026695617025887e-5
Symbiodinium6968,NA,1.7983742177880884,0.004093068915063122,0.16137789167510622,8.454776994580247e-8,1.3584323362832556e-5
Symbiodinium70099,NA,2.4932443335863956,0.008088164357281958,0.1615638591944958,9.140054959252372e-11,5.893673620543371e-8
Symbiodinium7089,NA,4.011757870450351,0.004147640552033896,0.16138092477624688,3.021240696202996e-8,1.0327547112370048e-5
Symbiodinium7149,NA,15.32273705861422,-0.03562947977946298,0.16716999174572164,1.7398259154588518e-4,0.017692595295124926
Symbiodinium72821,NA,61.03586480664573,0.019271817518524567,0.16300443377260485,2.1411097891777496e-4,0.021359756778069883
Symbiodinium7344,NA,30.876977850812754,3.4335796961858644,1.9834493105030697,2.5732711735126614e-4,0.025175465425828013
Symbiodinium74046,NA,1.3833647829139142,0.004069414221358665,0.16137638597081427,1.1721490870245627e-7,1.3629595859451186e-5
Symbiodinium8082,NA,4.0209276063606945,0.007000746685497327,0.16152379546263884,1.9361657369823687e-11,2.6791998171608384e-8
Symbiodinium8128,NA,1.3833647829139142,0.004069414221358665,0.16137638597081427,1.1721490870245627e-7,1.3629595859451186e-5
Symbiodinium8154,Rab subfamily of small GTPases,1.5217012612053056,0.004078754006763168,0.16137698197906386,1.0430099630425265e-7,1.3629595859451186e-5
Symbiodinium8314,NA,1.6600377394966968,0.004086534549455493,0.16137747754654255,9.384348579991474e-8,1.3584323362832556e-5
Symbiodinium8393,NA,1.3833647829139142,0.004069414221358665,0.16137638597081427,1.1721490870245627e-7,1.3629595859451186e-5
Symbiodinium8485,Hydroxyacid oxidase,2.351720130953654,0.004113904412001087,0.1613791315138046,6.003877558272552e-8,1.3584323362832556e-5
Symbiodinium9202,water channel activity,1.3833647829139142,0.004069414221358665,0.16137638597081427,1.1721490870245627e-7,1.3629595859451186e-5
